task_source_id,candidate_id,candidate_set_id,branch_id,panel_task_family,source_split,source_kind,source_edge,window_tag,source_reference,task_role_semantics,obstacle_distance_band,road_width_band,curvature_band,dynamics_band,initial_speed_band,same_current_constraint,history_intervention_candidate,warmup_mode,warmup_duration_seconds,obstacle_reveal_delay_seconds,recent_window_seconds,older_history_offset_seconds,diagnostic_delay_seconds,terminal_margin_bucket,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,eval_seed,targeted_repair,support_seed_count,required_seed_support,minimum_accepted_grid_cell_count_required,seed_support_count,density_min_accepted_grid_cell_count,density_support_pass,original_obstacle_distance_range,original_obstacle_half_width_range,original_obstacle_max_threshold_score,repaired_obstacle_distance_range,repaired_obstacle_half_width_range,repaired_obstacle_max_threshold_score,distance_window_width,half_width_window_width,threshold_score_escalated,repair_reason
m2063-osd-osd_v0_0113_t3,osd_v0_0113_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|mixed_mu|high,m2060_t3_005,osd_v0_0113_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,mixed_mu,high,false,true,steer_pulse,1.5,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,12.590278:24.590278,0.555952:1.350000,0.25,12.590278:24.590278,0.555952:1.350000,0.25,12.0,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0114_t3,osd_v0_0114_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|actuator_delay|low,m2060_t3_006,osd_v0_0114_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,actuator_delay,low,false,true,throttle_release,2.0,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:9.229167,0.200000:0.994048,0.25,1.000000:9.229167,0.200000:0.994048,0.25,8.229166666666668,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0115_t3,osd_v0_0115_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|nominal_mu|nominal,m2060_t3_007,osd_v0_0115_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,nominal_mu,nominal,false,true,brake_plus_steer,2.0,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.131944,0.200000:0.994048,0.25,1.000000:8.131944,0.200000:0.994048,0.25,7.131944444444445,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0116_t3,osd_v0_0116_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|low_mu|high,m2060_t3_008,osd_v0_0116_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,low_mu,high,false,true,brake_tap,0.5,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,12.041667:24.041667,0.446429:1.246429,0.25,12.041667:24.041667,0.446429:1.246429,0.25,12.0,0.7999999999999999,False,non_target_spec_unchanged
m2063-osd-osd_v0_0117_t3,osd_v0_0117_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|mixed_mu|low,m2060_t3_009,osd_v0_0117_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,mixed_mu,low,false,true,steer_pulse,0.5,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:11.972222,0.200000:0.994048,0.25,1.000000:11.972222,0.200000:0.994048,0.25,10.972222222222223,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0118_t3,osd_v0_0118_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|actuator_delay|nominal,m2060_t3_010,osd_v0_0118_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,actuator_delay,nominal,false,true,throttle_release,1.0,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.680556,0.200000:0.994048,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0119_t3,osd_v0_0119_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|nominal_mu|high,m2060_t3_011,osd_v0_0119_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,nominal_mu,high,false,true,brake_plus_steer,1.0,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,9.847222:21.847222,0.358333:1.158333,0.25,9.847222:21.847222,0.358333:1.158333,0.25,12.0,0.8,False,non_target_spec_unchanged
m2063-osd-osd_v0_0120_t3,osd_v0_0120_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|low_mu|low,m2060_t3_012,osd_v0_0120_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,low_mu,low,false,true,brake_tap,1.5,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.618056:13.618056,0.200000:0.994048,0.25,1.618056:13.618056,0.200000:0.994048,0.25,12.0,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0121_t3,osd_v0_0121_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|mixed_mu|nominal,m2060_t3_013,osd_v0_0121_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,mixed_mu,nominal,false,true,steer_pulse,1.5,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.680556,0.200000:0.994048,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0122_t3,osd_v0_0122_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|actuator_delay|high,m2060_t3_014,osd_v0_0122_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,actuator_delay,high,false,true,throttle_release,2.0,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,12.590278:24.590278,0.555952:1.350000,0.25,12.590278:24.590278,0.555952:1.350000,0.25,12.0,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0123_t3,osd_v0_0123_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|nominal_mu|low,m2060_t3_015,osd_v0_0123_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,nominal_mu,low,false,true,brake_plus_steer,2.0,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:7.583333,0.200000:0.994048,1.0,1.000000:7.583333,0.200000:0.994048,1.0,6.583333333333334,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0124_t3,osd_v0_0124_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|low_mu|nominal,m2060_t3_016,osd_v0_0124_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,low_mu,nominal,false,true,brake_tap,0.5,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.680556,0.200000:0.994048,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0125_t3,osd_v0_0125_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|mixed_mu|high,m2060_t3_017,osd_v0_0125_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,mixed_mu,high,false,true,steer_pulse,0.5,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,10.944444:22.944444,0.276190:1.076190,0.25,10.944444:22.944444,0.276190:1.076190,0.25,12.0,0.8,False,non_target_spec_unchanged
m2063-osd-osd_v0_0126_t3,osd_v0_0126_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|actuator_delay|low,m2060_t3_018,osd_v0_0126_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,actuator_delay,low,false,true,throttle_release,1.0,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.069444:13.069444,0.200000:0.994048,0.25,1.069444:13.069444,0.200000:0.994048,0.25,12.0,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0127_t3,osd_v0_0127_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|nominal_mu|nominal,m2060_t3_019,osd_v0_0127_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,nominal_mu,nominal,false,true,brake_plus_steer,1.0,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.131944,0.200000:0.994048,0.25,1.000000:8.131944,0.200000:0.994048,0.25,7.131944444444445,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0128_t3,osd_v0_0128_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|low_mu|high,m2060_t3_020,osd_v0_0128_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,low_mu,high,false,true,brake_tap,1.5,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,13.138889:25.138889,0.555952:1.350000,0.25,13.138889:25.138889,0.555952:1.350000,0.25,12.0,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0129_t3,osd_v0_0129_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|mixed_mu|low,m2060_t3_021,osd_v0_0129_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,mixed_mu,low,false,true,steer_pulse,1.5,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:11.972222,0.200000:0.994048,0.25,1.000000:11.972222,0.200000:0.994048,0.25,10.972222222222223,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0130_t3,osd_v0_0130_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|actuator_delay|nominal,m2060_t3_022,osd_v0_0130_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,actuator_delay,nominal,false,true,throttle_release,2.0,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.680556,0.200000:0.994048,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0131_t3,osd_v0_0131_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|nominal_mu|high,m2060_t3_023,osd_v0_0131_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,nominal_mu,high,false,true,brake_plus_steer,2.0,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,8.750000:20.750000,0.446429:1.246429,0.25,8.750000:20.750000,0.446429:1.246429,0.25,12.0,0.7999999999999999,False,non_target_spec_unchanged
m2063-osd-osd_v0_0132_t3,osd_v0_0132_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|low_mu|low,m2060_t3_024,osd_v0_0132_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,low_mu,low,false,true,brake_tap,0.5,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.069444:13.069444,0.200000:0.994048,0.25,1.069444:13.069444,0.200000:0.994048,0.25,12.0,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0133_t3,osd_v0_0133_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|mixed_mu|nominal,m2060_t3_025,osd_v0_0133_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,mixed_mu,nominal,false,true,steer_pulse,0.5,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.680556,0.200000:0.994048,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0134_t3,osd_v0_0134_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|actuator_delay|high,m2060_t3_026,osd_v0_0134_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,actuator_delay,high,false,true,throttle_release,1.0,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,10.395833:22.395833,0.248810:1.048810,0.25,10.395833:22.395833,0.248810:1.048810,0.25,12.0,0.8,False,non_target_spec_unchanged
m2063-osd-osd_v0_0135_t3,osd_v0_0135_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|nominal_mu|low,m2060_t3_027,osd_v0_0135_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,nominal_mu,low,false,true,brake_plus_steer,1.0,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:5.937500,0.200000:0.994048,1.0,1.000000:5.937500,0.200000:0.994048,1.0,4.9375,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0136_t3,osd_v0_0136_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|low_mu|nominal,m2060_t3_028,osd_v0_0136_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,low_mu,nominal,false,true,brake_tap,1.5,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.680556,0.200000:0.994048,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0137_t3,osd_v0_0137_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|mixed_mu|high,m2060_t3_029,osd_v0_0137_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,mixed_mu,high,false,true,steer_pulse,1.5,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,11.972222:23.972222,0.522619:1.322619,0.25,11.972222:23.972222,0.522619:1.322619,0.25,11.999999999999998,0.8,False,non_target_spec_unchanged
m2063-osd-osd_v0_0138_t3,osd_v0_0138_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|actuator_delay|low,m2060_t3_030,osd_v0_0138_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,actuator_delay,low,false,true,throttle_release,2.0,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:11.972222,0.200000:0.994048,0.5,1.000000:11.972222,0.200000:0.994048,0.5,10.972222222222223,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0139_t3,osd_v0_0139_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|nominal_mu|nominal,m2060_t3_031,osd_v0_0139_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,nominal_mu,nominal,false,true,brake_plus_steer,2.0,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.131944,0.200000:0.994048,0.25,1.000000:8.131944,0.200000:0.994048,0.25,7.131944444444445,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0140_t3,osd_v0_0140_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|low_mu|high,m2060_t3_032,osd_v0_0140_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,low_mu,high,false,true,brake_tap,0.5,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,12.041667:24.041667,0.303571:1.103571,0.25,12.041667:24.041667,0.303571:1.103571,0.25,12.0,0.8,False,non_target_spec_unchanged
m2063-osd-osd_v0_0141_t3,osd_v0_0141_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|mixed_mu|low,m2060_t3_033,osd_v0_0141_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,mixed_mu,low,false,true,steer_pulse,0.5,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:12.520833,0.200000:0.994048,0.5,1.000000:12.520833,0.200000:0.994048,0.5,11.520833333333334,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0142_t3,osd_v0_0142_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|actuator_delay|nominal,m2060_t3_034,osd_v0_0142_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,actuator_delay,nominal,false,true,throttle_release,1.0,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.680556,0.200000:0.994048,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0143_t3,osd_v0_0143_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|nominal_mu|high,m2060_t3_035,osd_v0_0143_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,nominal_mu,high,false,true,brake_plus_steer,1.0,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,8.750000:20.750000,0.336905:1.136905,0.25,8.750000:20.750000,0.336905:1.136905,0.25,12.0,0.7999999999999999,False,non_target_spec_unchanged
m2063-osd-osd_v0_0144_t3,osd_v0_0144_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_gate,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|low_mu|low,m2060_t3_036,osd_v0_0144_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,low_mu,low,false,true,brake_tap,1.5,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:9.777778,0.200000:0.994048,0.25,1.000000:9.777778,0.200000:0.994048,0.25,8.777777777777779,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0145_t3,osd_v0_0145_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_gate,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|mixed_mu|nominal,m2060_t3_037,osd_v0_0145_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,mixed_mu,nominal,false,true,steer_pulse,1.5,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.680556,0.200000:0.994048,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0146_t3,osd_v0_0146_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_gate,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|actuator_delay|high,m2060_t3_038,osd_v0_0146_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,actuator_delay,high,false,true,throttle_release,2.0,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,12.590278:24.590278,0.522619:1.322619,0.25,12.590278:24.590278,0.522619:1.322619,0.25,12.0,0.8,False,non_target_spec_unchanged
m2063-osd-osd_v0_0147_t3,osd_v0_0147_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_gate,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|nominal_mu|low,m2060_t3_039,osd_v0_0147_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,nominal_mu,low,false,true,brake_plus_steer,2.0,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:6.486111,0.200000:0.994048,1.0,1.000000:6.486111,0.200000:0.994048,1.0,5.486111111111112,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0148_t3,osd_v0_0148_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_gate,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|low_mu|nominal,m2060_t3_040,osd_v0_0148_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,low_mu,nominal,false,true,brake_tap,0.5,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,1.000000:8.680556,0.200000:0.994048,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,non_target_spec_unchanged
m2063-osd-osd_v0_0149_t3,osd_v0_0149_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_gate,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|mixed_mu|high,m2060_t3_041,osd_v0_0149_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,mixed_mu,high,false,true,steer_pulse,0.5,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,,False,,,,,,True,11.972222:23.972222,0.303571:1.103571,0.25,11.972222:23.972222,0.303571:1.103571,0.25,11.999999999999998,0.8,False,non_target_spec_unchanged
